accident_id,source,year,month,day_of_week,state,vehicle_1,vehicle_2,vehicles_involved,party_age_group,victim_age_group,cause_of_accident,weather_condition,road_condition,lighting_condition,fatalities,injuries,casualties,severity
KAG_000158,Kaggle_Accident_prediction,2018,June,Tuesday,Haryana,Truck,Unknown,5,18-30,Unknown,Unknown,Foggy,Damaged,Dawn,4,4,8,Serious
KAG_000159,Kaggle_Accident_prediction,2022,August,Wednesday,Odisha,Truck,Unknown,2,31-50,Unknown,Unknown,Rainy,Wet,Dawn,4,0,0,Minor
KAG_000160,Kaggle_Accident_prediction,2021,February,Thursday,Uttarakhand,Truck,Unknown,3,31-50,Unknown,Unknown,Foggy,Wet,Dawn,3,0,3,Fatal
KAG_000161,Kaggle_Accident_prediction,2020,June,Wednesday,Andhra Pradesh,Truck,Unknown,4,31-50,Unknown,Unknown,Hazy,Under Construction,Dusk,3,4,7,Serious
KAG_000162,Kaggle_Accident_prediction,2022,January,Friday,Himachal Pradesh,Truck,Unknown,1,31-50,Unknown,Unknown,Rainy,Under Construction,Dusk,1,8,9,Minor
KAG_000163,Kaggle_Accident_prediction,2022,October,Thursday,Uttarakhand,Truck,Unknown,1,31-50,Unknown,Unknown,Rainy,Wet,Dawn,0,1,1,Fatal
KAG_000164,Kaggle_Accident_prediction,2018,August,Wednesday,Mizoram,Truck,Unknown,5,Over 51,Unknown,Unknown,Stormy,Damaged,Dusk,3,1,4,Minor
KAG_000165,Kaggle_Accident_prediction,2023,March,Sunday,Andhra Pradesh,Truck,Unknown,4,Over 51,Unknown,Unknown,Stormy,Damaged,Dusk,2,8,10,Minor
KAG_000166,Kaggle_Accident_prediction,2019,May,Wednesday,Mizoram,Truck,Unknown,5,18-30,Unknown,Unknown,Hazy,Dry,Daylight,1,4,5,Minor
KAG_000167,Kaggle_Accident_prediction,2021,June,Tuesday,Puducherry,Truck,Unknown,3,18-30,Unknown,Unknown,Rainy,Under Construction,Dawn,0,7,7,Fatal
KAG_000168,Kaggle_Accident_prediction,2020,May,Monday,Himachal Pradesh,Truck,Unknown,1,Over 51,Unknown,Unknown,Rainy,Damaged,Daylight,0,1,1,Minor
KAG_000169,Kaggle_Accident_prediction,2019,December,Saturday,Mizoram,Truck,Unknown,1,Over 51,Unknown,Unknown,Clear,Wet,Dark,2,0,2,Serious
KAG_000170,Kaggle_Accident_prediction,2022,July,Wednesday,Arunachal Pradesh,Truck,Unknown,1,Over 51,Unknown,Unknown,Rainy,Under Construction,Dark,5,0,1,Fatal
KAG_000171,Kaggle_Accident_prediction,2019,June,Saturday,Bihar,Truck,Unknown,5,31-50,Unknown,Unknown,Hazy,Wet,Daylight,4,5,9,Minor
KAG_000172,Kaggle_Accident_prediction,2021,February,Monday,Tripura,Truck,Unknown,4,Over 51,Unknown,Unknown,Stormy,Dry,Daylight,0,9,9,Fatal
KAG_000173,Kaggle_Accident_prediction,2018,February,Sunday,West Bengal,Truck,Unknown,5,18-30,Unknown,Unknown,Hazy,Wet,Daylight,0,6,6,Fatal
KAG_000174,Kaggle_Accident_prediction,2020,June,Tuesday,Himachal Pradesh,Truck,Unknown,1,Over 51,Unknown,Unknown,Rainy,Wet,Daylight,4,4,8,Fatal
KAG_000175,Kaggle_Accident_prediction,2022,July,Monday,Maharashtra,Truck,Unknown,2,31-50,Unknown,Unknown,Clear,Under Construction,Dawn,2,8,10,Serious
KAG_000176,Kaggle_Accident_prediction,2023,April,Monday,Tamil Nadu,Truck,Unknown,4,18-30,Unknown,Unknown,Stormy,Dry,Daylight,2,3,5,Minor
KAG_000177,Kaggle_Accident_prediction,2021,November,Wednesday,Uttar Pradesh,Truck,Unknown,3,31-50,Unknown,Unknown,Hazy,Under Construction,Daylight,3,4,7,Minor
KAG_000178,Kaggle_Accident_prediction,2020,November,Sunday,Arunachal Pradesh,Truck,Unknown,3,Over 51,Unknown,Unknown,Hazy,Damaged,Dusk,5,0,0,Serious
KAG_000179,Kaggle_Accident_prediction,2018,February,Wednesday,Delhi,Truck,Unknown,4,31-50,Unknown,Unknown,Stormy,Damaged,Daylight,5,5,10,Fatal
KAG_000180,Kaggle_Accident_prediction,2020,January,Tuesday,Nagaland,Truck,Unknown,4,31-50,Unknown,Unknown,Hazy,Dry,Daylight,2,0,0,Fatal
KAG_000181,Kaggle_Accident_prediction,2019,February,Tuesday,Haryana,Truck,Unknown,2,Over 51,Unknown,Unknown,Clear,Under Construction,Dawn,5,1,6,Serious
KAG_000182,Kaggle_Accident_prediction,2023,March,Friday,Gujarat,Truck,Unknown,5,18-30,Unknown,Unknown,Rainy,Wet,Dusk,4,0,2,Serious
KAG_000183,Kaggle_Accident_prediction,2022,March,Tuesday,Sikkim,Truck,Unknown,2,31-50,Unknown,Unknown,Hazy,Dry,Dusk,4,4,8,Serious
KAG_000184,Kaggle_Accident_prediction,2021,September,Friday,Goa,Truck,Unknown,4,31-50,Unknown,Unknown,Clear,Damaged,Daylight,0,1,1,Minor
KAG_000185,Kaggle_Accident_prediction,2023,October,Friday,Madhya Pradesh,Truck,Unknown,2,18-30,Unknown,Unknown,Clear,Wet,Dark,0,3,3,Fatal
KAG_000186,Kaggle_Accident_prediction,2020,September,Wednesday,Uttar Pradesh,Truck,Unknown,2,Over 51,Unknown,Unknown,Hazy,Under Construction,Dusk,3,0,0,Fatal
KAG_000187,Kaggle_Accident_prediction,2023,March,Tuesday,Delhi,Truck,Unknown,2,31-50,Unknown,Unknown,Foggy,Wet,Daylight,5,2,7,Minor
KAG_000188,Kaggle_Accident_prediction,2022,February,Wednesday,Mizoram,Truck,Unknown,5,31-50,Unknown,Unknown,Clear,Dry,Daylight,2,6,8,Serious
KAG_000189,Kaggle_Accident_prediction,2021,February,Tuesday,Nagaland,Truck,Unknown,2,Over 51,Unknown,Unknown,Foggy,Dry,Dawn,0,6,6,Minor
KAG_000190,Kaggle_Accident_prediction,2022,August,Wednesday,Kerala,Truck,Unknown,4,18-30,Unknown,Unknown,Hazy,Under Construction,Dusk,0,4,4,Minor
KAG_000191,Kaggle_Accident_prediction,2019,October,Wednesday,Jammu And Kashmir,Truck,Unknown,5,31-50,Unknown,Unknown,Clear,Wet,Dawn,2,5,7,Serious
KAG_000192,Kaggle_Accident_prediction,2018,May,Friday,Goa,Truck,Unknown,3,31-50,Unknown,Unknown,Stormy,Wet,Dusk,2,2,4,Minor
KAG_000193,Kaggle_Accident_prediction,2022,October,Saturday,Himachal Pradesh,Truck,Unknown,4,31-50,Unknown,Unknown,Foggy,Under Construction,Daylight,1,5,6,Fatal
KAG_000194,Kaggle_Accident_prediction,2019,October,Wednesday,Nagaland,Truck,Unknown,1,Over 51,Unknown,Unknown,Hazy,Damaged,Dawn,5,0,3,Fatal
KAG_000195,Kaggle_Accident_prediction,2019,January,Thursday,Puducherry,Truck,Unknown,5,31-50,Unknown,Unknown,Foggy,Dry,Dawn,1,8,9,Minor
KAG_000196,Kaggle_Accident_prediction,2020,June,Thursday,Rajasthan,Truck,Unknown,4,18-30,Unknown,Unknown,Stormy,Wet,Daylight,4,0,0,Fatal
KAG_000197,Kaggle_Accident_prediction,2018,February,Monday,Goa,Truck,Unknown,4,Over 51,Unknown,Unknown,Foggy,Under Construction,Dark,5,0,0,Minor
KAG_000198,Kaggle_Accident_prediction,2019,September,Monday,Punjab,Truck,Unknown,2,31-50,Unknown,Unknown,Stormy,Dry,Dawn,4,1,5,Fatal
KAG_000199,Kaggle_Accident_prediction,2023,March,Tuesday,Meghalaya,Truck,Unknown,5,Over 51,Unknown,Unknown,Rainy,Damaged,Dawn,0,3,3,Fatal
KAG_000200,Kaggle_Accident_prediction,2018,January,Sunday,Punjab,Truck,Unknown,3,31-50,Unknown,Unknown,Rainy,Under Construction,Dark,1,1,2,Minor
KAG_000201,Kaggle_Accident_prediction,2018,March,Sunday,Punjab,Truck,Unknown,5,18-30,Unknown,Unknown,Rainy,Damaged,Dawn,4,0,1,Serious
KAG_000202,Kaggle_Accident_prediction,2018,September,Thursday,Nagaland,Truck,Unknown,3,31-50,Unknown,Unknown,Stormy,Wet,Dawn,1,6,7,Serious
KAG_000203,Kaggle_Accident_prediction,2018,February,Thursday,Mizoram,Truck,Unknown,5,18-30,Unknown,Unknown,Hazy,Wet,Daylight,4,0,0,Minor
KAG_000204,Kaggle_Accident_prediction,2022,November,Sunday,Manipur,Truck,Unknown,4,31-50,Unknown,Unknown,Stormy,Wet,Dark,3,0,1,Serious
KAG_000205,Kaggle_Accident_prediction,2020,March,Thursday,Tripura,Truck,Unknown,5,31-50,Unknown,Unknown,Stormy,Dry,Dusk,0,8,8,Serious
KAG_000206,Kaggle_Accident_prediction,2020,June,Sunday,Arunachal Pradesh,Truck,Unknown,5,31-50,Unknown,Unknown,Foggy,Dry,Dark,0,1,1,Serious
KAG_000207,Kaggle_Accident_prediction,2018,January,Tuesday,Jammu And Kashmir,Truck,Unknown,2,Over 51,Unknown,Unknown,Stormy,Under Construction,Dawn,0,8,8,Fatal
KAG_000208,Kaggle_Accident_prediction,2019,December,Wednesday,Jharkhand,Truck,Unknown,3,Over 51,Unknown,Unknown,Clear,Dry,Daylight,2,0,1,Minor
KAG_000209,Kaggle_Accident_prediction,2020,January,Saturday,Manipur,Truck,Unknown,2,Over 51,Unknown,Unknown,Hazy,Damaged,Daylight,2,5,7,Minor
KAG_000210,Kaggle_Accident_prediction,2022,July,Wednesday,Manipur,Truck,Unknown,1,18-30,Unknown,Unknown,Hazy,Wet,Daylight,5,0,0,Serious
KAG_000211,Kaggle_Accident_prediction,2021,December,Monday,Assam,Truck,Unknown,5,18-30,Unknown,Unknown,Clear,Under Construction,Daylight,2,0,2,Fatal
KAG_000212,Kaggle_Accident_prediction,2019,December,Monday,Manipur,Truck,Unknown,3,Over 51,Unknown,Unknown,Hazy,Under Construction,Dusk,2,1,3,Fatal
KAG_000213,Kaggle_Accident_prediction,2019,June,Sunday,Jharkhand,Truck,Unknown,5,31-50,Unknown,Unknown,Rainy,Damaged,Daylight,4,0,4,Serious
KAG_000214,Kaggle_Accident_prediction,2020,September,Monday,Jharkhand,Truck,Unknown,1,31-50,Unknown,Unknown,Foggy,Wet,Daylight,1,0,0,Minor
KAG_000215,Kaggle_Accident_prediction,2020,February,Saturday,Bihar,Truck,Unknown,1,Over 51,Unknown,Unknown,Foggy,Damaged,Dusk,2,5,7,Serious
KAG_000216,Kaggle_Accident_prediction,2020,August,Monday,Karnataka,Truck,Unknown,3,31-50,Unknown,Unknown,Stormy,Damaged,Daylight,1,1,2,Minor
KAG_000217,Kaggle_Accident_prediction,2022,February,Tuesday,Nagaland,Truck,Unknown,5,31-50,Unknown,Unknown,Clear,Damaged,Dawn,4,6,10,Minor
KAG_000218,Kaggle_Accident_prediction,2022,April,Saturday,Manipur,Truck,Unknown,3,Over 51,Unknown,Unknown,Rainy,Damaged,Dawn,1,3,4,Serious
KAG_000219,Kaggle_Accident_prediction,2019,March,Wednesday,Jharkhand,Truck,Unknown,4,18-30,Unknown,Unknown,Hazy,Under Construction,Dawn,2,5,7,Fatal
KAG_000220,Kaggle_Accident_prediction,2021,December,Sunday,Sikkim,Truck,Unknown,5,Over 51,Unknown,Unknown,Stormy,Wet,Daylight,4,0,2,Serious
KAG_000221,Kaggle_Accident_prediction,2023,August,Sunday,Manipur,Truck,Unknown,4,18-30,Unknown,Unknown,Stormy,Damaged,Dark,0,1,1,Serious
KAG_000222,Kaggle_Accident_prediction,2018,April,Saturday,Madhya Pradesh,Truck,Unknown,1,31-50,Unknown,Unknown,Stormy,Wet,Dusk,1,7,8,Fatal
KAG_000223,Kaggle_Accident_prediction,2019,July,Friday,Telangana,Truck,Unknown,1,31-50,Unknown,Unknown,Rainy,Wet,Dark,1,9,10,Minor
KAG_000224,Kaggle_Accident_prediction,2022,January,Wednesday,Delhi,Truck,Unknown,1,31-50,Unknown,Unknown,Hazy,Dry,Dusk,5,5,10,Minor
KAG_000225,Kaggle_Accident_prediction,2022,December,Monday,Uttar Pradesh,Truck,Unknown,2,Over 51,Unknown,Unknown,Hazy,Wet,Dusk,4,6,10,Minor
KAG_000226,Kaggle_Accident_prediction,2021,February,Wednesday,Meghalaya,Truck,Unknown,5,Over 51,Unknown,Unknown,Hazy,Wet,Dark,2,5,7,Fatal
KAG_000227,Kaggle_Accident_prediction,2022,July,Monday,Uttarakhand,Truck,Unknown,2,Over 51,Unknown,Unknown,Hazy,Dry,Dusk,2,6,8,Fatal
KAG_000228,Kaggle_Accident_prediction,2020,October,Thursday,Tripura,Truck,Unknown,1,Over 51,Unknown,Unknown,Hazy,Under Construction,Daylight,5,0,2,Minor
KAG_000229,Kaggle_Accident_prediction,2019,December,Wednesday,Andhra Pradesh,Truck,Unknown,1,Over 51,Unknown,Unknown,Stormy,Damaged,Dusk,1,2,3,Fatal
KAG_000230,Kaggle_Accident_prediction,2022,September,Wednesday,Tripura,Truck,Unknown,1,Over 51,Unknown,Unknown,Stormy,Damaged,Daylight,2,0,0,Minor
KAG_000231,Kaggle_Accident_prediction,2023,September,Friday,Kerala,Truck,Unknown,5,31-50,Unknown,Unknown,Hazy,Wet,Daylight,0,1,1,Fatal
KAG_000232,Kaggle_Accident_prediction,2020,March,Sunday,Andhra Pradesh,Truck,Unknown,4,18-30,Unknown,Unknown,Hazy,Wet,Daylight,2,3,5,Serious
KAG_000233,Kaggle_Accident_prediction,2021,April,Friday,Goa,Truck,Unknown,5,Over 51,Unknown,Unknown,Rainy,Wet,Dusk,3,0,1,Fatal
KAG_000234,Kaggle_Accident_prediction,2020,October,Wednesday,Sikkim,Truck,Unknown,2,18-30,Unknown,Unknown,Foggy,Dry,Daylight,5,3,8,Fatal
KAG_000235,Kaggle_Accident_prediction,2021,December,Friday,West Bengal,Truck,Unknown,5,18-30,Unknown,Unknown,Stormy,Wet,Dark,1,5,6,Fatal
KAG_000236,Kaggle_Accident_prediction,2021,October,Saturday,Telangana,Truck,Unknown,4,31-50,Unknown,Unknown,Rainy,Wet,Dawn,3,0,2,Minor
KAG_000237,Kaggle_Accident_prediction,2022,September,Tuesday,Nagaland,Truck,Unknown,2,Over 51,Unknown,Unknown,Clear,Under Construction,Dusk,0,1,1,Fatal
KAG_000238,Kaggle_Accident_prediction,2020,August,Thursday,Chandigarh,Truck,Unknown,5,Over 51,Unknown,Unknown,Rainy,Under Construction,Dawn,4,0,4,Minor
KAG_000239,Kaggle_Accident_prediction,2019,May,Friday,Chhattisgarh,Truck,Unknown,5,Over 51,Unknown,Unknown,Rainy,Under Construction,Dusk,4,0,4,Minor
KAG_000240,Kaggle_Accident_prediction,2018,October,Saturday,Nagaland,Truck,Unknown,5,18-30,Unknown,Unknown,Rainy,Wet,Dark,5,5,10,Fatal
KAG_000241,Kaggle_Accident_prediction,2023,September,Thursday,Haryana,Truck,Unknown,1,31-50,Unknown,Unknown,Stormy,Under Construction,Dawn,0,8,8,Fatal
KAG_000242,Kaggle_Accident_prediction,2018,November,Tuesday,Madhya Pradesh,Truck,Unknown,3,Over 51,Unknown,Unknown,Clear,Dry,Dark,3,2,5,Serious
KAG_000243,Kaggle_Accident_prediction,2022,January,Wednesday,West Bengal,Truck,Unknown,1,31-50,Unknown,Unknown,Foggy,Wet,Dusk,5,3,8,Minor
KAG_000244,Kaggle_Accident_prediction,2021,October,Saturday,Assam,Truck,Unknown,1,31-50,Unknown,Unknown,Hazy,Damaged,Dusk,5,0,2,Fatal
KAG_000245,Kaggle_Accident_prediction,2018,November,Sunday,Himachal Pradesh,Truck,Unknown,3,18-30,Unknown,Unknown,Rainy,Wet,Dusk,0,7,7,Minor
KAG_000246,Kaggle_Accident_prediction,2022,October,Tuesday,Goa,Truck,Unknown,5,31-50,Unknown,Unknown,Rainy,Under Construction,Daylight,0,6,6,Fatal
KAG_000247,Kaggle_Accident_prediction,2022,September,Saturday,Uttarakhand,Truck,Unknown,2,18-30,Unknown,Unknown,Foggy,Damaged,Dark,0,3,3,Serious
KAG_000248,Kaggle_Accident_prediction,2023,November,Wednesday,Meghalaya,Truck,Unknown,5,Over 51,Unknown,Unknown,Foggy,Under Construction,Dawn,1,7,8,Minor
KAG_000249,Kaggle_Accident_prediction,2018,November,Wednesday,Delhi,Truck,Unknown,1,Over 51,Unknown,Unknown,Stormy,Under Construction,Daylight,3,4,7,Serious
KAG_000250,Kaggle_Accident_prediction,2023,March,Thursday,Goa,Truck,Unknown,5,31-50,Unknown,Unknown,Stormy,Wet,Dusk,2,0,1,Minor
KAG_000251,Kaggle_Accident_prediction,2019,July,Friday,Karnataka,Truck,Unknown,2,18-30,Unknown,Unknown,Foggy,Under Construction,Daylight,2,1,3,Fatal
KAG_000252,Kaggle_Accident_prediction,2022,June,Tuesday,Odisha,Truck,Unknown,1,18-30,Unknown,Unknown,Rainy,Wet,Daylight,4,5,9,Fatal
KAG_000253,Kaggle_Accident_prediction,2021,September,Sunday,Nagaland,Truck,Unknown,2,Over 51,Unknown,Unknown,Rainy,Dry,Dark,0,8,8,Fatal
KAG_000254,Kaggle_Accident_prediction,2021,January,Thursday,Arunachal Pradesh,Truck,Unknown,1,Over 51,Unknown,Unknown,Rainy,Dry,Dawn,4,3,7,Fatal
KAG_000255,Kaggle_Accident_prediction,2021,June,Wednesday,Chandigarh,Truck,Unknown,4,Over 51,Unknown,Unknown,Rainy,Damaged,Dark,5,0,1,Minor
KAG_000256,Kaggle_Accident_prediction,2022,September,Wednesday,Tamil Nadu,Truck,Unknown,3,Over 51,Unknown,Unknown,Rainy,Wet,Dark,5,0,0,Minor
KAG_000257,Kaggle_Accident_prediction,2018,March,Thursday,Telangana,Truck,Unknown,1,Over 51,Unknown,Unknown,Foggy,Under Construction,Daylight,5,0,5,Fatal
KAG_000258,Kaggle_Accident_prediction,2022,September,Tuesday,Nagaland,Truck,Unknown,3,31-50,Unknown,Unknown,Hazy,Damaged,Dark,3,1,4,Minor
KAG_000259,Kaggle_Accident_prediction,2021,October,Wednesday,Haryana,Truck,Unknown,5,Over 51,Unknown,Unknown,Clear,Under Construction,Dusk,5,0,1,Fatal
KAG_000260,Kaggle_Accident_prediction,2019,February,Tuesday,Himachal Pradesh,Truck,Unknown,3,31-50,Unknown,Unknown,Rainy,Wet,Dawn,0,2,2,Minor
KAG_000261,Kaggle_Accident_prediction,2018,July,Thursday,Punjab,Truck,Unknown,5,18-30,Unknown,Unknown,Clear,Wet,Dark,2,0,1,Minor
KAG_000262,Kaggle_Accident_prediction,2020,September,Monday,Jharkhand,Truck,Unknown,3,Over 51,Unknown,Unknown,Stormy,Under Construction,Dark,2,0,2,Fatal
KAG_000263,Kaggle_Accident_prediction,2022,December,Thursday,Uttar Pradesh,Truck,Unknown,2,31-50,Unknown,Unknown,Stormy,Dry,Dawn,0,0,0,Serious
KAG_000264,Kaggle_Accident_prediction,2018,December,Friday,Sikkim,Truck,Unknown,4,Over 51,Unknown,Unknown,Foggy,Under Construction,Daylight,5,2,7,Fatal
KAG_000265,Kaggle_Accident_prediction,2020,April,Wednesday,Goa,Truck,Unknown,5,31-50,Unknown,Unknown,Foggy,Dry,Dawn,0,7,7,Fatal
KAG_000266,Kaggle_Accident_prediction,2022,November,Tuesday,Tamil Nadu,Truck,Unknown,1,18-30,Unknown,Unknown,Foggy,Dry,Dawn,0,0,0,Serious
KAG_000267,Kaggle_Accident_prediction,2019,January,Monday,Gujarat,Truck,Unknown,3,18-30,Unknown,Unknown,Stormy,Damaged,Dawn,5,2,7,Minor
KAG_000268,Kaggle_Accident_prediction,2021,August,Monday,Uttarakhand,Truck,Unknown,3,18-30,Unknown,Unknown,Hazy,Wet,Dusk,1,6,7,Fatal
KAG_000269,Kaggle_Accident_prediction,2019,July,Tuesday,Karnataka,Truck,Unknown,5,31-50,Unknown,Unknown,Clear,Damaged,Dark,0,5,5,Minor
KAG_000270,Kaggle_Accident_prediction,2021,January,Tuesday,Rajasthan,Truck,Unknown,3,Over 51,Unknown,Unknown,Hazy,Wet,Daylight,4,0,2,Fatal
KAG_000271,Kaggle_Accident_prediction,2021,November,Friday,Tamil Nadu,Truck,Unknown,5,18-30,Unknown,Unknown,Foggy,Damaged,Dark,5,2,7,Minor
KAG_000272,Kaggle_Accident_prediction,2023,February,Friday,Delhi,Truck,Unknown,4,31-50,Unknown,Unknown,Rainy,Under Construction,Dark,3,2,5,Fatal
KAG_000273,Kaggle_Accident_prediction,2022,November,Sunday,Odisha,Truck,Unknown,3,31-50,Unknown,Unknown,Clear,Dry,Dawn,1,4,5,Serious
KAG_000274,Kaggle_Accident_prediction,2021,August,Sunday,Tripura,Truck,Unknown,3,31-50,Unknown,Unknown,Clear,Damaged,Dark,0,5,5,Serious
KAG_000275,Kaggle_Accident_prediction,2021,April,Thursday,Gujarat,Truck,Unknown,5,18-30,Unknown,Unknown,Hazy,Wet,Daylight,5,2,7,Minor
KAG_000276,Kaggle_Accident_prediction,2018,March,Thursday,Rajasthan,Truck,Unknown,3,Over 51,Unknown,Unknown,Clear,Dry,Dawn,4,1,5,Minor
KAG_000277,Kaggle_Accident_prediction,2023,September,Sunday,Himachal Pradesh,Truck,Unknown,2,18-30,Unknown,Unknown,Rainy,Under Construction,Dusk,5,4,9,Minor
KAG_000278,Kaggle_Accident_prediction,2021,May,Wednesday,Kerala,Truck,Unknown,5,Over 51,Unknown,Unknown,Foggy,Wet,Dark,1,9,10,Serious
KAG_000279,Kaggle_Accident_prediction,2022,May,Thursday,Uttar Pradesh,Truck,Unknown,5,31-50,Unknown,Unknown,Foggy,Wet,Dawn,5,2,7,Serious
KAG_000280,Kaggle_Accident_prediction,2022,May,Tuesday,Assam,Truck,Unknown,1,Over 51,Unknown,Unknown,Stormy,Under Construction,Dawn,3,0,2,Minor
KAG_000281,Kaggle_Accident_prediction,2022,December,Tuesday,Karnataka,Truck,Unknown,1,18-30,Unknown,Unknown,Clear,Dry,Daylight,2,1,3,Minor
KAG_000282,Kaggle_Accident_prediction,2022,October,Monday,Haryana,Truck,Unknown,2,31-50,Unknown,Unknown,Stormy,Dry,Dusk,0,4,4,Serious
KAG_000283,Kaggle_Accident_prediction,2019,October,Monday,Andhra Pradesh,Truck,Unknown,4,31-50,Unknown,Unknown,Stormy,Wet,Dark,3,0,2,Minor
KAG_000284,Kaggle_Accident_prediction,2021,July,Friday,Delhi,Truck,Unknown,1,31-50,Unknown,Unknown,Hazy,Wet,Dark,0,0,0,Serious
KAG_000285,Kaggle_Accident_prediction,2021,December,Monday,Tamil Nadu,Truck,Unknown,1,Over 51,Unknown,Unknown,Rainy,Damaged,Dusk,3,7,10,Serious
KAG_000286,Kaggle_Accident_prediction,2022,April,Sunday,Manipur,Truck,Unknown,1,18-30,Unknown,Unknown,Hazy,Dry,Dark,0,8,8,Minor
KAG_000287,Kaggle_Accident_prediction,2019,March,Monday,Mizoram,Truck,Unknown,5,Over 51,Unknown,Unknown,Rainy,Under Construction,Dark,1,0,1,Fatal
KAG_000288,Kaggle_Accident_prediction,2023,March,Tuesday,Odisha,Truck,Unknown,4,Over 51,Unknown,Unknown,Hazy,Dry,Daylight,0,6,6,Minor
KAG_000289,Kaggle_Accident_prediction,2019,April,Thursday,Kerala,Truck,Unknown,3,31-50,Unknown,Unknown,Rainy,Damaged,Daylight,0,3,3,Minor
KAG_000290,Kaggle_Accident_prediction,2020,March,Thursday,Tamil Nadu,Truck,Unknown,2,Over 51,Unknown,Unknown,Hazy,Damaged,Dusk,2,1,3,Minor
KAG_000291,Kaggle_Accident_prediction,2023,January,Tuesday,West Bengal,Truck,Unknown,4,18-30,Unknown,Unknown,Hazy,Dry,Dawn,0,5,5,Serious
KAG_000292,Kaggle_Accident_prediction,2023,July,Saturday,Tripura,Truck,Unknown,1,31-50,Unknown,Unknown,Rainy,Dry,Dawn,0,5,5,Fatal
KAG_000293,Kaggle_Accident_prediction,2021,October,Wednesday,Puducherry,Truck,Unknown,2,Over 51,Unknown,Unknown,Clear,Wet,Dusk,0,2,2,Minor
KAG_000294,Kaggle_Accident_prediction,2019,June,Monday,Meghalaya,Truck,Unknown,2,31-50,Unknown,Unknown,Hazy,Dry,Dawn,2,2,4,Minor
KAG_000295,Kaggle_Accident_prediction,2018,February,Tuesday,Goa,Truck,Unknown,3,Over 51,Unknown,Unknown,Clear,Under Construction,Dusk,2,3,5,Minor
KAG_000296,Kaggle_Accident_prediction,2022,June,Sunday,Uttarakhand,Truck,Unknown,1,Over 51,Unknown,Unknown,Rainy,Damaged,Dawn,0,1,1,Minor
KAG_000297,Kaggle_Accident_prediction,2022,November,Friday,Uttar Pradesh,Truck,Unknown,2,Over 51,Unknown,Unknown,Clear,Damaged,Daylight,5,0,3,Fatal
KAG_000298,Kaggle_Accident_prediction,2022,August,Sunday,Madhya Pradesh,Truck,Unknown,3,31-50,Unknown,Unknown,Rainy,Wet,Dusk,5,3,8,Fatal
KAG_000299,Kaggle_Accident_prediction,2021,September,Friday,Meghalaya,Truck,Unknown,2,31-50,Unknown,Unknown,Stormy,Dry,Dark,3,7,10,Serious
KAG_000300,Kaggle_Accident_prediction,2019,October,Friday,Tripura,Truck,Unknown,4,31-50,Unknown,Unknown,Foggy,Damaged,Daylight,2,6,8,Serious
KAG_000301,Kaggle_Accident_prediction,2021,September,Tuesday,Haryana,Truck,Unknown,4,Over 51,Unknown,Unknown,Hazy,Under Construction,Dusk,4,4,8,Fatal
KAG_000302,Kaggle_Accident_prediction,2022,November,Wednesday,Arunachal Pradesh,Truck,Unknown,2,18-30,Unknown,Unknown,Rainy,Under Construction,Dawn,1,7,8,Serious
KAG_000303,Kaggle_Accident_prediction,2021,January,Thursday,Chandigarh,Truck,Unknown,3,31-50,Unknown,Unknown,Rainy,Under Construction,Dark,4,0,3,Fatal
KAG_000304,Kaggle_Accident_prediction,2021,March,Tuesday,Haryana,Truck,Unknown,3,31-50,Unknown,Unknown,Stormy,Dry,Dusk,0,7,7,Minor
KAG_000305,Kaggle_Accident_prediction,2020,December,Tuesday,Chhattisgarh,Truck,Unknown,2,Over 51,Unknown,Unknown,Rainy,Wet,Daylight,1,8,9,Serious
KAG_000306,Kaggle_Accident_prediction,2023,June,Monday,Punjab,Truck,Unknown,4,Over 51,Unknown,Unknown,Rainy,Dry,Dawn,4,1,5,Serious
KAG_000307,Kaggle_Accident_prediction,2018,February,Thursday,Goa,Truck,Unknown,5,31-50,Unknown,Unknown,Rainy,Damaged,Daylight,0,7,7,Minor
KAG_000308,Kaggle_Accident_prediction,2022,August,Sunday,Gujarat,Truck,Unknown,1,18-30,Unknown,Unknown,Rainy,Wet,Dusk,1,9,10,Serious
KAG_000309,Kaggle_Accident_prediction,2021,April,Saturday,Uttarakhand,Truck,Unknown,2,18-30,Unknown,Unknown,Stormy,Wet,Dark,0,7,7,Minor
KAG_000310,Kaggle_Accident_prediction,2022,October,Saturday,Rajasthan,Truck,Unknown,4,31-50,Unknown,Unknown,Hazy,Dry,Daylight,3,6,9,Serious
KAG_000311,Kaggle_Accident_prediction,2021,February,Monday,Delhi,Truck,Unknown,2,Over 51,Unknown,Unknown,Clear,Wet,Dawn,3,0,0,Serious
KAG_000312,Kaggle_Accident_prediction,2021,April,Thursday,Himachal Pradesh,Truck,Unknown,1,Over 51,Unknown,Unknown,Hazy,Dry,Dusk,1,5,6,Serious
KAG_000313,Kaggle_Accident_prediction,2020,October,Thursday,Maharashtra,Truck,Unknown,3,Over 51,Unknown,Unknown,Rainy,Dry,Daylight,3,0,1,Fatal
KAG_000314,Kaggle_Accident_prediction,2022,August,Tuesday,Arunachal Pradesh,Truck,Unknown,4,18-30,Unknown,Unknown,Foggy,Wet,Dawn,3,0,0,Minor
KAG_000315,Kaggle_Accident_prediction,2021,July,Monday,Arunachal Pradesh,Truck,Unknown,3,31-50,Unknown,Unknown,Foggy,Under Construction,Dark,4,4,8,Minor
